id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21851814,"Énorme 3 CHAMBRES Familiale, stationnement int.",96692488,Simon,,Neufchâtel-Est/Lebourgneuf,46.84091,-71.32175,Entire home/apt,90,30,1,2019-06-28,0.04,16,34
21859699,SPACIOUS LUXURY PENTHOUSE - DOWNTOWN QUÉBEC CITY,96692488,Simon,,Montcalm,46.80518,-71.2305,Entire home/apt,165,365,6,2018-08-19,0.14,16,88
21860913,Vieux-port de Qc :fraîchement rénové avec terrasse,47064372,Patrick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81585,-71.20946,Entire home/apt,92,3,101,2020-02-10,2.36,1,2
21864500,Grand appartement lumineux à la déco vintage,31221546,Julia,,Cité Universitaire,46.78792,-71.26536,Entire home/apt,175,2,9,2018-08-12,0.22,2,0
21889758,"Magnifique Condo ZEN, 3 1/2, Piscine, BBQ urbain",96692488,Simon,,Neufchâtel-Est/Lebourgneuf,46.83818,-71.32558,Entire home/apt,71,30,4,2019-10-31,0.15,16,124
21890292,Magnifique condo 4 1/2 - QUÉBEC,96692488,Simon,,Neufchâtel-Est/Lebourgneuf,46.84287,-71.31073,Entire home/apt,93,30,1,2020-03-05,0.06,16,146
21896266,Le SHACK (10 min du Vieux Québec),116281322,Rick,,L'Aéroport,46.81874,-71.36443,Entire home/apt,62,2,120,2020-01-10,2.80,1,69
21972008,Condo de prestige - Centre ville Québec,96692488,Simon,,Montcalm,46.80064,-71.22205,Entire home/apt,165,365,7,2018-09-19,0.20,16,173
21983074,Hôtel à la maison - Le Noovo Loft | 2 pers,95604246,Sébastien,,Saint-Roch,46.81354,-71.2281,Entire home/apt,81,2,161,2020-03-11,3.77,4,55
21993580,2- Chambre à 10 min de l'aéroport,160589618,Rollande,,L'Aéroport,46.77223,-71.3817,Private room,45,1,38,2019-02-17,0.89,1,156
22036736,Bienvenue chez vous!,160934198,Maxime,,Saint-Jean-Baptiste,46.8113,-71.21695,Entire home/apt,171,2,90,2020-02-17,2.08,1,0
22050494,Nice room in the center of Ste-Foy,161047971,Martina,,Cité Universitaire,46.77356,-71.304,Private room,38,1,88,2019-08-10,2.06,1,362
22192601,"Québec.  1 chambre (ou 2 ch.) près  U.Laval, Ponts",162154969,Daniele,,Saint-Louis,46.76055,-71.27868,Entire home/apt,68,2,13,2018-08-01,0.37,1,61
22249803,Brand new 2-Story Loft Downtown Quebec City,36456123,Stephane,,Saint-Roch,46.81503,-71.22442,Entire home/apt,63,2,166,2020-03-13,4.05,1,0
22282222,Condo in Downtown Quebec close to everything,18813971,Andrée-Anne,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81541,-71.21484,Entire home/apt,89,2,39,2020-02-19,0.91,1,0
22419678,"101- OLD QUEBEC  Lofts Ste Anne 4 pers-
4 people",59212451,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.20876,Entire home/apt,185,1,114,2020-02-23,2.67,7,127
22438639,Chambre à Limoilou (Nouvelle adresse),73098610,Elizabeth,,Saint-Sauveur,46.80907,-71.23917,Private room,17,2,5,2020-02-07,0.14,1,0
22468105,Confort près du vieux Québec,33372250,Manon,,Maizerets,46.84008,-71.21694,Private room,65,1,81,2019-12-24,1.97,1,363
22483785,Charming apartment in the heart of Quebec City.,1872378,Julie,,Saint-Jean-Baptiste,46.80958,-71.22101,Entire home/apt,39,30,74,2019-08-17,1.75,1,0
22494956,Private bedroom / Queen bed / Private entrance,165000158,Lucile Et Roger,,Cité Universitaire,46.78085,-71.30401,Private room,100,30,3,2019-08-29,0.07,3,315
22495622,2 bedrooms / Queen bed / Private entrance,165000158,Lucile Et Roger,,Cité Universitaire,46.78063,-71.30353,Entire home/apt,140,30,5,2018-09-07,0.14,3,314
22496132,logement 3 bedrooms,165000158,Lucile Et Roger,,Cité Universitaire,46.78039,-71.30215,Entire home/apt,210,30,38,2019-08-24,0.91,3,314
22498477,Coach house in the heart of Old-Québec city,163072058,Francisco,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8114,-71.20738,Entire home/apt,279,1,90,2019-12-01,2.16,1,110
22562475,Downtown 2BR duplex w FREE parkings & AC,4128598,Chelsea,,Montcalm,46.80223,-71.23572,Entire home/apt,175,30,56,2019-12-26,1.42,1,237
22634513,103- OLD QUEBEC  Lofts Ste Anne (2-3 pers.people),59212451,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81293,-71.21014,Entire home/apt,175,1,112,2019-12-31,2.73,7,142
22646124,102- OLD QUEBEC  Lofts Ste-Anne  2 pers (2 people),59212451,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81378,-71.20668,Entire home/apt,164,1,121,2020-03-02,2.94,7,147
22647486,201- OLD QUEBEC  Lofts Ste-Anne 4 pers (4 people),59212451,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81392,-71.20644,Entire home/apt,185,1,154,2020-03-02,3.75,7,131
22712711,"4 bedrooms, POOL / PARKING and kids area",18595147,Kevin,,Saint-Sauveur,46.80594,-71.26061,Entire home/apt,415,6,1,2018-12-27,0.03,1,0
22724999,Studios Ezi / Third floor,144633780,Patrick,,Saint-Roch,46.81575,-71.2209,Entire home/apt,275,2,83,2019-12-31,2.36,3,0
22726039,Studios Ezi / Second & Third floor,144633780,Patrick,,Saint-Roch,46.81575,-71.2209,Entire home/apt,850,2,18,2020-02-23,0.46,3,317
22729517,Sommet de la basse-ville / Downtown,167759614,North,,Saint-Sauveur,46.812,-71.23251,Entire home/apt,192,1,264,2020-11-06,6.96,1,145
22731663,Chez Linda,167794421,Linda,,Saint-Sauveur,46.80736,-71.24561,Entire home/apt,23,32,154,2020-02-16,3.67,1,223
22895461,Quebec and restaurants at your feet! - w/parking!,46154351,Pierre,,Saint-Roch,46.81263,-71.23103,Entire home/apt,135,1,192,2020-02-27,4.66,1,214
22909304,Chambre lumineuse près du Vieux Québec,79049242,Anna,,Saint-Sauveur,46.80703,-71.24371,Private room,55,1,30,2019-11-10,0.72,2,0
22942827,PENTHOUSE- OLD QUEBEC  Lofts Ste-Anne (6 people),59212451,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81395,-71.20635,Entire home/apt,286,1,183,2020-02-29,4.40,7,114
22987326,Visites mémorables au cœur de Québec,169594547,Annie-Claude,,Neufchâtel-Est/Lebourgneuf,46.84462,-71.2813,Private room,50,30,11,2019-10-05,0.33,2,31
23076907,Confort tout en hauteur  (parking) CITQ297138,159895018,Josée,,Saint-Sauveur,46.81147,-71.23154,Entire home/apt,126,1,200,2020-03-08,5.20,1,149
23140765,Chambre Supérieure,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81265,-71.20624,Private room,274,1,0,,,10,0
23141125,Supérieure mansardée,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81334,-71.20613,Private room,254,1,4,2020-07-28,0.34,10,0
23141316,Chambre Deluxe Place d'Armes,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81369,-71.20529,Entire home/apt,294,1,0,,,10,0
23185478,"Un lieu où se déposer, contempler la ville!",135979815,Marie-Chantale,,Vieux-Moulin,46.8549,-71.20508,Private room,35,7,44,2019-06-07,1.42,1,0
23220078,4 1/2 CAMPAGNARD A 5MIN DE TOUT,172718385,Stephane,,Maizerets,46.84342,-71.22454,Entire home/apt,150,3,14,2019-02-20,0.38,2,89
23222168,Maison à la recherche de visiteurs pour juillet,142296004,Anne-Marie,,Duberger-Les Saules,46.82557,-71.3323,Entire home/apt,164,5,4,2018-07-02,0.11,1,8
23269932,3 month only. 3 mois minimum. 1 chambre,173208206,Pierre Albert,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81414,-71.20732,Private room,88,90,0,,,1,0
23284408,Maison à Québec ( house at Quebec),173189660,François,,Saint-Émile,46.87511,-71.32859,Entire home/apt,195,4,6,2019-07-27,0.17,1,98
23312457,"269 Richelieu, center of Québec City,  G1R 1J7",79374512,Julien,,Saint-Jean-Baptiste,46.80897,-71.22479,Entire home/apt,59,31,13,2019-08-11,0.33,1,279
23323990,The Ocean/ New Condo - In Town - Indoor Parking,14580311,Lucie,,Saint-Sauveur,46.81098,-71.2326,Entire home/apt,120,1,210,2020-02-17,5.36,1,209
23334347,Endroit de choix au cœur de Qc Le NORDIC (parking),40424425,"Nathalie, Marie Sylvain",,Saint-Sauveur,46.81038,-71.23227,Entire home/apt,134,1,158,2019-12-31,3.96,1,233
23351722,Chaleureux appartement avec très bon emplacement,173989765,Cindy,,Vieux-Limoilou,46.82424,-71.2267,Entire home/apt,103,1,13,2019-09-22,0.36,1,0
23369220,202- OLD QUEBEC Lofts Ste Anne (2 pers-2 people),59212451,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81378,-71.20638,Entire home/apt,165,1,144,2020-02-24,3.60,7,131
23411966,203- OLD QUEBEC Lofts Ste Anne (2-3 pers/people),59212451,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8123,-71.20836,Entire home/apt,175,1,135,2020-07-12,3.43,7,148
23427895,⚜️ K-417 / Brand New Condo - Private balconies ⚜️,174731976,Melissa,,Saint-Sauveur,46.81147,-71.23154,Entire home/apt,250,2,117,2019-11-29,3.11,1,92
23428338,Big apartment & private terrace in the ♥ of city,49878285,Matthieu,,Saint-Roch,46.81467,-71.22818,Entire home/apt,171,1,38,2021-07-01,1.18,2,3
23436332,Superb condo very spacious downtown,36642564,Stéphane,,Sillery,46.79431,-71.24046,Entire home/apt,139,1,82,2019-09-29,2.18,1,331
23478513,♥️Le Cocon Moderne♥Garage-2 chambres-tranquille-AC,55588409,Elise,,Saint-Sauveur,46.81147,-71.23154,Entire home/apt,174,2,85,2020-03-23,2.35,5,310
23485502,Penthouse on Charest - with parking and gym,1766849,Christian,,Saint-Sauveur,46.81147,-71.23154,Entire home/apt,220,2,95,2020-03-11,2.43,1,216
23518715,Bienvenue à Québec,9590020,Julien,,Saint-Jean-Baptiste,46.80816,-71.222,Entire home/apt,143,1,281,2020-02-16,7.36,1,325
23540440,"Suite ""Imagine""",165995160,Réjean,,Vieux-Limoilou,46.82437,-71.22815,Entire home/apt,139,1,45,2021-01-05,1.59,1,295
23561487,Les Immeubles Charlevoix - 760405,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81306,-71.21591,Hotel room,144,31,1,2018-06-29,0.03,61,364
23583299,L'ancestrale rénovée,48627513,Caroline,,Loretteville,46.85075,-71.36384,Entire home/apt,269,5,25,2019-08-25,0.69,1,15
23590978,Room 02 - Comfort in the heart of the Art District,35034527,Anny & Eric,,Montcalm,46.80067,-71.23234,Private room,118,1,55,2019-11-30,1.52,5,315
23594065,Rénovée et emplacement parfait,84996842,Barbara,,Saint-Louis,46.75775,-71.30625,Entire home/apt,95,2,6,2019-10-29,0.16,1,0
23597485,Room 01 - Comfort in the heart of the Art District,35034527,Anny & Eric,,Montcalm,46.80067,-71.23234,Private room,123,1,49,2019-11-09,1.38,5,331
23597619,Suite 01 - Comfortable suite in the Art District,35034527,Anny & Eric,,Montcalm,46.80067,-71.23234,Private room,174,1,37,2020-02-09,1.01,5,325
23608476,Modern condo with sunny terrasse and EV charger!,57307427,Laurence,,Montcalm,46.80034,-71.23801,Entire home/apt,165,30,43,2020-10-24,1.27,1,0
23609680,Standard Queen room Old-Quebec,176594607,Linda,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81102,-71.21116,Private room,200,1,4,2018-08-05,0.11,5,177
23631611,LUXURIOUS HOME 8 min FROM DOWNTOWN / PARKING,176843093,Christian,,Vieux-Moulin,46.85261,-71.21321,Entire home/apt,199,2,99,2020-03-02,2.60,1,0
23645106,Charmante petite maison au cœur de la ville,8166585,Micaël,,Maizerets,46.83674,-71.22914,Entire home/apt,175,5,4,2018-07-28,0.11,1,104
23651180,Nice apartment in the heart of Quebec,3665932,Marie-Andrée,,Vieux-Limoilou,46.82437,-71.23023,Entire home/apt,116,2,48,2019-12-28,1.32,1,0
23664941,King size bed - Old-Quebec,176594607,Linda,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81164,-71.21225,Hotel room,250,1,1,2018-08-03,0.03,5,180
23709545,Romantic Room Old-Quebec,176594607,Linda,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81213,-71.21223,Hotel room,295,1,0,,,5,179
23746726,Owl Urban Loft Downtown Quebec City,178068646,Chantal Et Pierre,,Vieux-Limoilou,46.82632,-71.22962,Entire home/apt,96,1,154,2020-01-12,3.87,1,233
23819727,Lumineux et moderne 4 1/2 15 min. du Vieux Québec,103594438,Jocelyne/Maxime/Eric/,,Saint-Sauveur,46.80738,-71.24533,Entire home/apt,40,31,27,2020-01-05,0.87,2,248
23824228,Gorgeous Hideout in Nouvo Saint-Roch,44701521,Paul,,Saint-Roch,46.81335,-71.22579,Private room,199,1,14,2021-03-07,0.37,4,140
23877040,Au cœur du Quartier historique et du Vieux-Port,5758591,Marie-Lou,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81591,-71.20455,Entire home/apt,295,3,63,2020-07-31,1.90,3,229
23897864,"The Kaméléon, L'Appart Gourmand",27326825,François,,Saint-Sauveur,46.811485,-71.231361,Entire home/apt,173,1,218,2020-07-25,5.45,21,163
23899686,Chambre confortable no 2,144604389,Pauline,,Saint-Louis,46.7668,-71.28496,Private room,80,32,25,2020-10-31,0.63,5,15
23900122,Chambre confortable no 3,144604389,Pauline,,Saint-Louis,46.76559,-71.28449,Private room,45,90,18,2020-09-14,0.45,5,3
23904414,"Private basement and entry, exclusive bathroom",179661166,Armando,,Val-Bélair,46.86319,-71.44064,Private room,40,2,24,2018-08-27,0.65,1,340
23909449,Private queen room,30899776,Andrew,,Vieux-Moulin,46.83465,-71.19832,Private room,313,1,0,,,1,365
23924261,Très grand appartement à 10 min du Vieux Québec,178788598,Jean-François,,Chutes-Montmorency,46.88173,-71.16243,Entire home/apt,166,3,32,2019-07-08,0.84,1,314
23925479,Maison Kent - Superior Suite,159596408,Maison Kent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81078,-71.20785,Private room,269,2,1,2019-12-29,0.05,6,169
23934385,Maison Kent - Vault,159596408,Maison Kent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81054,-71.20654,Private room,234,2,3,2019-12-30,0.13,6,178
23935059,Maison Kent - Vault Deluxe,159596408,Maison Kent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81206,-71.20794,Private room,244,2,1,2020-01-02,0.05,6,157
23935687,Maison Kent - Premium Suite,159596408,Maison Kent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81201,-71.20608,Private room,279,2,2,2020-02-18,0.20,6,175
23936480,Votre appartement à Québec,179951038,David,,Saint-Jean-Baptiste,46.81023,-71.22273,Entire home/apt,99,1,299,2021-02-14,7.55,1,318
23936876,Maison Kent - Select Suite,159596408,Maison Kent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8126,-71.20756,Private room,244,2,1,2020-09-08,0.10,6,178
23937358,Espace bucolique: La boiserie,84482665,Claude Marie Et Richard,,Sillery,46.78111,-71.26191,Private room,110,2,47,2020-02-17,1.29,2,353
23961800,Merveilleuse maison pour vacances en familles,146001312,Sébastien,,Neufchâtel-Est/Lebourgneuf,46.83644,-71.32076,Entire home/apt,356,2,26,2018-08-19,0.71,1,0
23991745,Domino 4,180284453,Danielle Et Gesner,,Quartier 4-3,46.8703,-71.23544,Private room,40,2,27,2019-07-03,0.70,3,128
23998856,Maison Kent- Penthouse,159596408,Maison Kent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81136,-71.20714,Entire home/apt,899,2,0,,,6,168
24010462,Le Frontenac,122052459,Marthe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81027,-71.2067,Entire home/apt,200,30,0,,,1,365
24053763,⭐️City Life⭐️Indoor Parking -2 BDR -New Building,55588409,Elise,,Saint-Roch,46.81214,-71.23027,Entire home/apt,213,2,140,2020-09-20,3.61,5,325
24060100,B&B closed to Congress Center and Old City !,47707077,Patricia,,Saint-Jean-Baptiste,46.8105,-71.21863,Hotel room,90,2,0,,,3,0
24062534,Confortable Loft- En basse ville de Québec,181084454,Carolyne,,Saint-Roch,46.81383,-71.22535,Entire home/apt,50,1,150,2020-03-11,3.82,1,0
24075668,Bed&Breakfast closed to old city&Congress Center,47707077,Patricia,,Saint-Jean-Baptiste,46.81072,-71.22035,Hotel room,90,2,0,,,3,0
24117213,Chambre privée,18219856,Marouene,,Cité Universitaire,46.78028,-71.30216,Private room,44,1,0,,,1,0
24153049,Superbe appartement au coeur du centre-ville.,182006149,Thomas,,Saint-Roch,46.8133,-71.22928,Entire home/apt,145,2,190,2019-12-26,5.07,2,44
24158784,Mini apartamento-ULaval-família-LGBT-zerolixo,21107303,Flavie,,Sillery,46.78858,-71.25134,Private room,60,2,2,2018-05-10,0.06,3,172
24170708,Hôtel à la Maison - Le Magnifik | 6 pers,95604246,Sébastien,,Saint-Roch,46.81334,-71.22691,Entire home/apt,115,2,162,2020-03-12,4.10,4,39
24198930,Chambre à 2 lits sur 2 niveaux + petit déjeuner,47707077,Patricia,,Saint-Jean-Baptiste,46.81004,-71.22011,Hotel room,105,2,2,2019-11-16,0.05,3,0
24204388,"Maison familiale luxueuse, cartier près de tout",182458994,Nesrine,,Duberger-Les Saules,46.81522,-71.27975,Entire home/apt,79,3,4,2020-01-09,0.19,1,0
24227562,New Spacious 2 1/2 appt central location,182643060,Steve,,Saint-Jean-Baptiste,46.81127,-71.21716,Entire home/apt,109,2,98,2020-03-10,2.54,2,156
24229145,Suite 02 · Comfortable suite in the Art District 02,35034527,Anny & Eric,,Montcalm,46.80067,-71.23234,Private room,174,1,15,2019-08-23,0.71,5,307
24229770,2 BEDs Spacious new Appt Centre Congress Québec,182643060,Steve,,Saint-Jean-Baptiste,46.81079,-71.21696,Entire home/apt,189,2,58,2019-10-09,1.61,2,63
24244658,★Cozy Appartement | Close to everything in Québec★,1541402,Édouard,,Saint-Jean-Baptiste,46.80943,-71.21941,Entire home/apt,101,2,28,2020-02-10,0.79,2,7
24286453,Condo récent sur 2 étages,34465635,Annie,,Maizerets,46.83312,-71.21766,Entire home/apt,125,2,3,2018-07-06,0.08,1,0
24288635,Maison paisible,130444860,Xiaodan,,Sillery,46.76551,-71.26359,Entire home/apt,150,2,70,2019-07-01,1.97,1,117
24311909,A big house for a lucky family! Welcome/Bienvenue!,17077260,Marie Hélène,,Lairet,46.83496,-71.23763,Entire home/apt,250,4,3,2019-01-01,0.08,1,19
24369275,Aux Havres Urbains - Penthouse de la 3ième Avenue,25428389,Frédéric,,Vieux-Limoilou,46.82444,-71.22804,Entire home/apt,355,2,161,2020-02-16,4.92,2,307
24371509,Chambre à louer - courte durée,162031483,Bruno,,Cité Universitaire,46.77689,-71.30305,Private room,28,1,67,2019-06-02,1.71,1,0
24372066,Les Immeubles Charlevoix - 760505,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81357,-71.21578,Hotel room,328,2,1,2019-05-21,0.04,61,141
24376585,Au coeur du / In the heart of Vieux-Québec,18320005,Marie-Claude,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81509,-71.20953,Entire home/apt,55,3,7,2020-02-18,1.10,1,0
24431800,Appartement Place Royale - 201,178242859,Lvq,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81195,-71.20286,Entire home/apt,110,31,1,2018-08-05,0.03,2,173
24441604,Coquet appartement confortable et minimaliste.,4738798,Maryse,,Vieux-Moulin,46.84882,-71.20774,Entire home/apt,80,7,0,,,1,357
24511875,Le 329 grand appartement Quebec centre ville,49538228,Charles,,Vieux-Limoilou,46.82155,-71.2245,Entire home/apt,150,1,135,2020-03-02,3.49,1,338
24539587,Whole Floor in the Heart of Québec (free parking),43110197,Johan,,Saint-Jean-Baptiste,46.80932,-71.21817,Entire home/apt,88,1,84,2019-12-26,2.62,1,0
24556881,Appartement - Soucieux de vous! Caring about you!,92680820,Suzanne,,Vieux-Moulin,46.85172,-71.22564,Entire home/apt,140,2,24,2018-08-17,0.66,1,0
24562395,El Clandestino,153270531,Ray,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81709,-71.20503,Entire home/apt,225,2,21,2019-12-30,0.78,1,88
24563655,Vieux-Québec B&B exceptionnel pour 9 personnes,11431558,Francis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81031,-71.20631,Private room,1000,2,2,2019-02-17,0.06,1,361
24595000,GRAND GRAND logement ideal 60 jours et plus,185858885,Karl,,Saint-Jean-Baptiste,46.80967,-71.22428,Entire home/apt,581,31,46,2019-09-09,1.35,1,89
24602745,Appartement Place Royale (Mensuel/Monthly) - 301,178242859,Lvq,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81215,-71.20341,Entire home/apt,58,31,0,,,2,263
24604613,Canadian tiny house for romantic getaway,118842158,Gypsy,,Montcalm,46.80518,-71.22947,Entire home/apt,180,2,53,2020-01-06,1.48,1,0
24619045,Séjour paisible dans la belle ville.,143072840,Nathalie,,Quartier 4-3,46.88819,-71.25342,Entire home/apt,80,2,40,2019-08-27,1.08,1,0
24654816,Superbe appartement / 1 chambre + 1 divan-lit,89099620,Alicia,,Neufchâtel-Est/Lebourgneuf,46.86085,-71.3377,Entire home/apt,50,2,81,2018-08-07,2.10,1,0
24695846,♛ QC Most Luxurious Suite | The Marie Rollet room,27326825,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81571,-71.20416,Private room,800,1,0,,,21,356
24695923,♛ QC Most Luxurious Suite | Samuel De Champlain,27326825,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81544,-71.2041,Private room,800,1,1,2018-07-31,0.03,21,356
24695985,♛ QC Most Luxurious Suite | The Jean Talon room,27326825,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81598,-71.2043,Private room,800,1,0,,,21,356
24696031,♛ QC Most Luxurious Suite | The Louis Hébert room,27326825,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81586,-71.20327,Private room,800,1,1,2020-08-19,0.09,21,356
24696197,♛ The Royal Suite | 300m2 of luxury & terrasse,27326825,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81667,-71.20366,Entire home/apt,3000,1,7,2019-12-26,1.46,21,356
24731329,Maison Marmic,110350016,Michael,,Vieux-Moulin,46.85444,-71.20912,Entire home/apt,107,7,1,2019-12-30,0.05,1,6
24799403,Condo neuf et lumineux au coeur de la ville,31221546,Julia,,Saint-Jean-Baptiste,46.80988,-71.22196,Entire home/apt,77,60,0,,,2,177
24808260,Ma maison numéro d'établissement 302037,184648249,Martine,,Saint-Sauveur,46.80901,-71.2363,Entire home/apt,229,2,91,2019-10-06,2.38,1,37
24808977,"Chambre, salle de bain et salon privés",184283362,Benoît,,Quartier 5-1,46.89246,-71.22489,Entire home/apt,40,4,0,,,1,0
24855939,Gorgeous Hideout in Nouvo Saint-Roch NQQ1,44701521,Paul,,Saint-Roch,46.81307,-71.22395,Private room,199,1,13,2019-07-22,1.15,4,138
24894689,"Charmant 3-chambres, vaste et chaleureux",79049242,Anna,,Saint-Sauveur,46.80704,-71.24283,Entire home/apt,100,5,6,2019-08-27,0.18,2,36
24915258,Le centre-ville de Québec à votre portée,156758317,Eric Et Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80218,-71.2205,Entire home/apt,45,90,0,,,6,224
24936796,The Man Cave,181335806,Vincent,,Saint-Sauveur,46.80675,-71.24386,Entire home/apt,65,2,25,2019-09-02,0.67,1,0
24989971,(logement) CAMPING EN VILLE,188918202,Luc,,Lac-Saint-Charles,46.88956,-71.37327,Entire home/apt,80,2,28,2019-09-02,0.75,1,357
25066356,"Magnifique, au coeur du Vieux-Québec.",5076778,Ariane,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81172,-71.20713,Entire home/apt,68,31,57,2020-02-10,1.67,2,285
25083546,Maison familiale bien située à Québec,189193005,Catherine,,Saint-Louis,46.75826,-71.31692,Entire home/apt,250,3,7,2021-07-04,0.29,1,39
25125411,Lovely place Between downtown & Montmorency falls,128415982,Jude,,Quartier 5-4,46.86081,-71.18014,Private room,50,2,33,2020-01-01,0.89,1,0
25158527,Newly renovated cozy apartment in Limoilou,20116213,Francis,,Vieux-Limoilou,46.82706,-71.2254,Entire home/apt,50,2,13,2018-08-26,0.36,1,0
25188815,Charming 2 floors in the heart of Qc | 3 1/2,10332085,Yannick,,Saint-Roch,46.81727,-71.22249,Entire home/apt,80,1,87,2020-02-16,2.31,1,0
25227409,Espace privé dans une maison zen :),26437730,Joannie,,Loretteville,46.84487,-71.36225,Entire home/apt,70,5,27,2019-07-10,0.72,1,0
25261392,Logement moderne 15 min. à pied du Vieux-Québec,46804262,Isabelle,,Saint-Sauveur,46.80687,-71.23482,Entire home/apt,65,3,23,2018-08-16,0.62,1,168
25297090,Magnifique et Confortab/big 3 bdrs apt/downtown,191096612,Keira,,Saint-Roch,46.81601,-71.23008,Entire home/apt,209,2,129,2020-02-15,3.42,3,0
25311460,L'Adresse / The Address Loft #103,191178320,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80534,-71.2185,Entire home/apt,226,1,0,,,14,144
25311760,L'Adresse / The Address Loft #206,191178320,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80472,-71.21877,Entire home/apt,238,1,3,2018-07-09,0.08,14,122
25312581,Quartier Saint-Sauveur -logement entier ensoleillé,29596419,Marcela,,Saint-Sauveur,46.81223,-71.23577,Entire home/apt,90,2,20,2019-08-09,0.53,1,0
25389939,Beautiful cottage in a city,16276245,Lé,,Saint-Roch,46.81641,-71.22138,Entire home/apt,180,3,6,2019-08-17,0.17,1,0
25399710,3 et demi à Limoilou,140641899,Maryline,,Vieux-Limoilou,46.82944,-71.2384,Entire home/apt,92,2,49,2019-08-26,1.33,1,0
25480654,Confo en toute simplicité !,182063953,Crystal MK,,Vieux-Moulin,46.85812,-71.21409,Private room,50,7,1,2019-08-29,0.04,1,179
25502420,Architecte / Downtown Qc city,19909639,Louis,,Saint-Sauveur,46.81042,-71.23226,Entire home/apt,133,2,192,2021-04-29,5.09,21,160
25512855,Logis des Saules,69086446,Jean-François Et Fanny,,Lairet,46.83646,-71.25118,Entire home/apt,49,31,94,2020-01-20,2.53,1,121
25585115,Trés jolie condo  2 chambre au Vieux Québec,13859257,Maria Guadalupe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81424,-71.20813,Entire home/apt,180,2,88,2019-09-01,2.40,3,0
25609730,Appartement de Limoilou paisible et confortable,145837713,Ginette,,Lairet,46.84286,-71.24007,Entire home/apt,55,1,63,2019-10-06,1.68,1,0
25676441,Appartement douillet,5552934,Annélie,,Vieux-Limoilou,46.82658,-71.22875,Entire home/apt,51,1,5,2021-07-04,0.30,1,5
25678986,Magnifique appartement au coeur du Vieux-Québec!,116457852,Simon,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8134,-71.21099,Entire home/apt,150,2,47,2020-02-23,1.28,2,181
25686211,"Magnifique logement rénové 2020,  8 mins downtown!",112401441,Nadine & Johanie,,Vieux-Moulin,46.84865,-71.21273,Entire home/apt,80,2,82,2019-07-30,2.25,1,340
25717048,L'Adresse/The Address Loft #14,191178320,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80418,-71.22002,Entire home/apt,318,1,7,2018-12-03,7,14,138
